"joy"	4.51020408163265	0.971480019217298
"happy"	4.44897959183673	1.05097087261908
"hahah"	4.30612244897959	0.993942503011096
"laughter"	4.24	1.14122740941497
"friendship"	4.16	1.00717426496113
"successful"	4.0625	1.06860988360268
"christmas"	4.04	1.26427845034233
"chocolate"	4.02040816326531	1.15157028405436
"holidays"	4.02040816326531	1.25340020675788
"promotion"	4.02040816326531	1.26957804204047
"kissing"	3.96	1.16550418274668
"jewels"	3.95918367346939	1.142128047317
"riches"	3.95918367346939	1.142128047317
"blessings"	3.92	1.21391927243948
"cinema"	3.89795918367347	0.814283156867755
"celebrate"	3.87755102040816	1.30356893246296
"wins"	3.87755102040816	1.28781816851294
"cute"	3.84	1.08369737473153
"friend"	3.8	1.2328828005938
"vacation"	3.78	1.38982013224733
"kissed"	3.78	1.26948808580467
"millionaire"	3.72	1.44277510374971
"wonderful"	3.72	1.45657131648265
"tasty"	3.72	1.0777754868246
"roses"	3.7	1.1
"affection"	3.69387755102041	1.31248450537253
"cookie"	3.69387755102041	1.28100855726328
"brilliant"	3.68	1.33326666499992
"fantasy"	3.6734693877551	1.09521696857133
"embrace"	3.6734693877551	1.13187139786629
"flavor"	3.6734693877551	1.05729255893785
"handsome"	3.66	1.17660528640662
"cookies"	3.64	1.33805829469422
"thankful"	3.64	1.3676256797823
"relax"	3.64	1.29243955371228
"treasure"	3.63265306122449	1.38053343063574
"b-day"	3.62	1.41265707091282
"jokes"	3.61224489795918	1.41156052781964
"grateful"	3.61224489795918	1.25870562817219
"relaxing"	3.61224489795918	1.39702784409182
"quality"	3.61224489795918	1.02651235428239
"pleasant"	3.61224489795918	1.27481613769318
"pets"	3.59183673469388	1.36902121071416
"hero"	3.58	1.26633328946214
"award"	3.58	1.26633328946214
"artists"	3.57142857142857	0.989743318610787
"perfectly"	3.56	1.20266371026983
"surprise"	3.55102040816327	1.21321338348587
"inspired"	3.54	1.23628475684205
"smart"	3.54	1.26822710899902
"dreams"	3.54	1.28390030765632
"relationships"	3.53061224489796	1.16236986660393
"candy"	3.53061224489796	1.3416718297056
"fulfill"	3.53061224489796	1.2633295951463
"outdoor"	3.52	1.36
"women"	3.52	1.44554487996741
"partner"	3.51020408163265	1.08724858941887
"valued"	3.51020408163265	1.09026207258719
"hawaii"	3.51020408163265	1.19731756276511
"appreciation"	3.5	1.41774468787578
"relatives"	3.48979591836735	1.23093541632655
"cupcake"	3.48	1.33026313186527
"shopping"	3.48	1.20399335546339
"memories"	3.48	1.13560556532627
"great-grandchildren"	3.46	1.525909564817
"carnival"	3.46	1.16978630527118
"springs"	3.44897959183673	1.01138870966236
"kind"	3.44	1.02293694820355
"us"	3.44	1.43168711665643
"females"	3.42	1.44346804606129
"agree"	3.40816326530612	1.19383394303752
"arts"	3.4	1.24899959967968
"grin"	3.38775510204082	1.22584958511683
"diamonds"	3.38775510204082	1.36749923002049
"anniversary"	3.38775510204082	1.42594510771946
"cutie"	3.38775510204082	1.32197018291442
"earning"	3.38	1.23109707172099
"cake"	3.38	1.42674454616094
"moms"	3.36	1.42492105044455
"travel"	3.36	1.30782261794175
"treat"	3.36	1.27687117596099
"like"	3.34	1.33581435835972
"fitness"	3.34	1.32075735848792
"satisfactory"	3.34	1.36543033509586
"stronger"	3.3265306122449	1.33076248056336
"hoping"	3.32	1.1737120600897
"summertime"	3.32	1.33326666499992
"theatre"	3.32	1.47566933965574
"forgiven"	3.30612244897959	1.32794273346918
"lottery"	3.30612244897959	1.48741772720723
"play"	3.3	1.22065556157337
"grandmother"	3.3	1.47309198626562
"respect"	3.3	1.37477270848675
"april"	3.28571428571429	1.19522860933439
"hollywood"	3.28571428571429	1.16057691494799
"bloom"	3.28	1.13207773584679
"autumn"	3.26530612244898	1.00560693834734
"equality"	3.26530612244898	1.30580353249358
"terrific"	3.26	1.5074481748969
"light"	3.26	1.33880543769436
"glory"	3.26	1.32378245946983
"glowing"	3.26	1.36835667864779
"journey"	3.24489795918367	1.4781484867128
"faith"	3.24489795918367	1.30197044144788
"stars"	3.24	1.27373466624725
"desired"	3.22448979591837	1.26596427912415
"correct"	3.22	1.30061523903113
"right"	3.22	1.31590273196768
"saving"	3.22	1.13648581161403
"fresh"	3.20408163265306	1.3994108357497
"fair"	3.2	1.37113092008021
"paid"	3.2	1.4
"daddy"	3.2	1.52315462117278
"intelligence"	3.2	1.3114877048604
"sports"	3.2	1.48323969741913
"1st"	3.2	1.62480768092719
"bright"	3.2	1.26491106406735
"popular"	3.18367346938776	1.2884648259318
"pregnancy"	3.18367346938776	1.54752560082685
"dance"	3.18	1.47905375155875
"hello"	3.18	1.26
"cool"	3.18	1.36660162446852
"amazon"	3.18	1.3518875692897
"earnings"	3.18	1.50585523872649
"ocean"	3.18	1.53218797802358
"liberation"	3.16	1.22245654319489
"fruit"	3.16	1.3908270920571
"progress"	3.16	1.33206606442774
"gardening"	3.16	1.37637204272682
"sexual"	3.16	1.46095858941997
"athletic"	3.14583333333333	0.999782962558486
"idea"	3.14	1.13154761278525
"youth"	3.14	1.42842570685353
"tasting"	3.14	1.37127677731376
"education"	3.12	1.22702893201424
"girlfriend"	3.12	1.51842023168818
"surprisingly"	3.12	1.35114766032436
"scholarship"	3.12	1.51842023168818
"secure"	3.12	1.33626344707921
"star"	3.12	1.19398492452794
"luckily"	3.10416666666667	1.55777062032751
"rain"	3.10204081632653	1.47419847415169
"may"	3.10204081632653	1.29748418981652
"giving"	3.10204081632653	1.43206569737541
"wonders"	3.10204081632653	1.32856986112325
"splendid"	3.1	1.52643375224737
"goals"	3.08333333333333	1.35143956168557
"dad"	3.08163265306122	1.42623715997193
"famous"	3.08163265306122	1.41185555562677
"solutions"	3.08163265306122	1.32228520023878
"grandfather"	3.08	1.65939748101532
"acceptance"	3.08	1.38332931726325
"fame"	3.08	1.30904545375629
"guitars"	3.08	1.27812362469364
"ecstasy"	3.08	1.4538225476309
"perfume"	3.0625	1.40543958129358
"painting"	3.06122448979592	1.44854836929105
"bbq"	3.06122448979592	1.36139429225779
"skill"	3.06	1.22327429466984
"theaters"	3.06	1.46164291124748
"papa"	3.06	1.46164291124748
"technology"	3.06	1.23951603458769
"babes"	3.04166666666667	1.48546195583132
"flying"	3.04	1.39942845476287
"thoughts"	3.04	1.16550418274668
"dear"	3.04	1.24835892274618
"gods"	3.02040816326531	1.65972453970183
"massage"	3.02	1.33401649165218
"car"	3.02	1.46273716025812
"active"	3.02	1.30368707901858
"karaoke"	3.02	1.36367151469846
"care"	3.02	1.27263506159464
"book"	3	1.42857142857143
"swim"	3	1.3114877048604
"waves"	3	1.47080430585529
"well"	3	1.37023757808935
"animals"	3	1.35646599662505
"bedroom"	3	1.4
"strong"	2.98	1.34892549831338
"father"	2.98	1.46273716025812
"understands"	2.98	1.3782597723216
"shop"	2.98	1.39269522868429
"truth"	2.98	1.40698258695692
"resort"	2.98	1.3189389675038
"existence"	2.98	1.3782597723216
"belonging"	2.98	1.27263506159464
"sincere"	2.98	1.30368707901858
"dining"	2.98	1.19146968068852
"overcome"	2.97959183673469	1.36261746796927
"volunteer"	2.97916666666667	1.26638565961909
"survivors"	2.96	1.1993331480452
"water"	2.95918367346939	1.2114956799719
"@theellenshow"	2.95918367346939	1.26101973108371
"power"	2.95918367346939	1.39911318375532
"grammy"	2.95833333333333	1.55400468324763
"party's"	2.94	1.4752626884728
"theater"	2.94	1.33281656652369
"photograph"	2.94	1.46164291124748
"mobile"	2.94	1.44789502381906
"protected"	2.94	1.25554768925756
"halloween"	2.94	1.25554768925756
"qualities"	2.93877551020408	1.37630328980305
"story"	2.93877551020408	1.39105250513894
"gentle"	2.92	1.19733036376766
"skills"	2.92	1.35410487038486
"arrival"	2.92	1.26237870704476
"lights"	2.92	1.26237870704476
"princes"	2.92	1.42604347759807
"woman"	2.92	1.56
"neighborhood"	2.91836734693878	1.30676004845568
"raining"	2.91836734693878	1.39732594029581
"online"	2.9	1.5
"learning"	2.9	1.28452325786651
"ebook"	2.9	1.2369316876853
"drink"	2.9	1.34536240470737
"cheese"	2.9	1.20415945787923
"india"	2.9	1.67630546142402
"toy"	2.9	1.5
"banana"	2.9	1.15325625946708
"ideal"	2.9	1.26885775404495
"piano"	2.9	1.36014705087354
"customers"	2.89795918367347	1.4032745663405
"desires"	2.88	1.29058126439213
"understood"	2.88	1.30598621738516
"agreement"	2.88	1.35114766032436
"poems"	2.88	1.29058126439213
"gives"	2.88	1.2432216214336
"dating"	2.88	1.36586968631711
"new"	2.88	1.39484766193302
"purchase"	2.88	1.22702893201424
"pumpkin"	2.87755102040816	1.39434211041132
"easter"	2.86	1.42842570685353
"bedtime"	2.86	1.34178984941756
"tender"	2.86	1.28078101172683
"ownership"	2.86	1.34178984941756
"supported"	2.86	1.28078101172683
"daughter"	2.86	1.56217796681428
"miami"	2.86	1.28078101172683
"rides"	2.86	1.48337453126309
"bubble"	2.85714285714286	1.27775312999988
"niece"	2.85714285714286	1.32480264221367
"style"	2.85714285714286	1.47080430585529
"feeding"	2.85714285714286	1.12485826771597
"beers"	2.84	1.3908270920571
"owns"	2.84	1.37637204272682
"conversation"	2.84	1.15516232625549
"exhibition"	2.84	1.54090882274066
"america's"	2.84	1.33206606442774
"dates"	2.84	1.44720420121004
"orange"	2.84	1.40513344562002
"always"	2.84	1.36176356244394
"agreed"	2.83673469387755	1.13113522126947
"specialized"	2.82	1.51907866814066
"kings"	2.82	1.4379151574415
"solution"	2.82	1.32196822957286
"expression"	2.82	1.36660162446852
"sofa"	2.82	1.16086174887452
"tea"	2.82	1.33701159306866
"film"	2.82	1.53218797802358
"prince"	2.82	1.5451860729375
"soccer"	2.81632653061224	1.27252712392815
"salvation"	2.81632653061224	1.42389906469489
"exclusively"	2.81632653061224	1.50744369898934
"tot"	2.81632653061224	1.18964013402365
"olympic"	2.8	1.48323969741913
"ball"	2.8	1.4142135623731
"talking"	2.8	1.4422205101856
"forest"	2.8	1.42828568570857
"survey"	2.8	1.48323969741913
"performed"	2.8	1.48323969741913
"android"	2.8	1.42828568570857
"democracy"	2.8	1.21655250605964
"visits"	2.79591836734694	1.29330445042897
"assets"	2.79591836734694	1.3994108357497
"wings"	2.79591836734694	1.3994108357497
"deserved"	2.79591836734694	1.36993358749701
"majesty"	2.79591836734694	1.36993358749701
"purchased"	2.78	1.26948808580467
"costumes"	2.78	1.52695775973011
"ethics"	2.78	1.44623649518327
"fishing"	2.78	1.2375782803524
"partnership"	2.78	1.31590273196768
"co-op"	2.78	1.40413674547745
"thrill"	2.78	1.22131077126176
"thousands"	2.78	1.40413674547745
"expressions"	2.78	1.3459569086713
"appears"	2.76	1.3499629624549
"increasingly"	2.76	1.49077161228674
"potatoes"	2.76	1.3499629624549
"fly"	2.76	1.4361058456813
"bath"	2.76	1.22572427568357
"equally"	2.76	1.25793481548131
"worth"	2.76	1.32
"bro"	2.75510204081633	1.53237993164026
"finished"	2.75510204081633	1.3928477984287
"featured"	2.75510204081633	1.46427682568589
"sciences"	2.75510204081633	1.37811779723544
"salad"	2.75510204081633	1.43613159883748
"saves"	2.74	1.33880543769436
"coupon"	2.74	1.39728307797669
"academic"	2.74	1.39728307797669
"sympathetic"	2.74	1.26190332434779
"protein"	2.74	1.36835667864779
"resolved"	2.74	1.36835667864779
"silk"	2.74	1.29321305282618
"funds"	2.74	1.32378245946983
"ours"	2.74	1.32378245946983
"jobs"	2.74	1.42562267097574
"hottest"	2.73469387755102	1.4676860894992
"begins"	2.73469387755102	1.17413468274633
"lullaby"	2.72	1.24963994814506
"diversity"	2.72	1.35705563629499
"poetry"	2.72	1.28124939024376
"december"	2.72	1.342236938845
"france"	2.71428571428571	1.27775312999988
"biggest"	2.71428571428571	1.34011878852098
"balanced"	2.71428571428571	1.24539969815448
"privilege"	2.71428571428571	1.32480264221367
"plane"	2.7	1.4456832294801
"running"	2.7	1.28452325786651
"cafe"	2.7	1.31529464379659
"heritage"	2.7	1.31529464379659
"feature"	2.7	1.48660687473185
"certain"	2.7	1.28452325786651
"fav"	2.69387755102041	1.38805518964342
"dynamic"	2.69387755102041	1.2487394727166
"greatly"	2.69387755102041	1.32794273346918
"ethical"	2.68	1.24
"twin"	2.68	1.33326666499992
"butter"	2.68	1.19063008529098
"infant"	2.68	1.63021470978519
"praying"	2.68	1.51578362571971
"exclusive"	2.68	1.34818396370822
"sensation"	2.68	1.30291979799219
"value"	2.68	1.34818396370822
"legacy"	2.68	1.39197701130443
"lord"	2.68	1.47566933965574
"hah"	2.68	1.40627166649976
"nights"	2.6734693877551	1.2839313844919
"green"	2.6734693877551	1.37600063926837
"naked"	2.6734693877551	1.4761748016347
"evening"	2.6734693877551	1.21869376545581
"legend"	2.66	1.50479234447813
"walking"	2.66	1.29011627382961
"atmosphere"	2.66	1.36543033509586
"realised"	2.66	1.22653984851696
"combinations"	2.66	1.39441744108427
"baked"	2.66	1.38
"oooooh"	2.66	1.35070352039224
"explore"	2.66	1.32075735848792
"united"	2.66	1.39441744108427
"singer"	2.66	1.45065502446309
"slim"	2.6530612244898	1.43642157998104
"momento"	2.6530612244898	1.3931467890511
"lawn"	2.6530612244898	1.45055964440138
"options"	2.64	1.26111062163476
"grandsons"	2.64	1.50678465614699
"listening"	2.64	1.30782261794175
"connect"	2.64	1.16206712370672
"amen"	2.64	1.39656722000769
"albums"	2.64	1.38217220345368
"varieties"	2.64	1.27687117596099
"activities"	2.64	1.16206712370672
"males"	2.64	1.30782261794175
"haircut"	2.63265306122449	1.38053343063574
"facts"	2.63265306122449	1.35064425369586
"casa"	2.63265306122449	1.30452708689771
"languages"	2.63265306122449	1.35064425369586
"band"	2.62	1.26317061397105
"originally"	2.62	1.40652479537333
