"war"	4.16	1.00717426496113
"tortured"	3.74	1.27765410029476
"whore"	3.6734693877551	1.39075306427762
"torture"	3.66	1.36543033509586
"murdered"	3.66	1.40868733223523
"asshole"	3.56	1.28312119458764
"killer"	3.55102040816327	1.49913205487404
"motherfucker"	3.54	1.35955875194859
"died"	3.48	1.43164241345386
"holocaust"	3.4	1.63707055437449
"bombing"	3.38	1.48175571535932
"death"	3.38	1.58606431143255
"killin"	3.3	1.37477270848675
"hate"	3.24489795918367	1.25406461189692
"rotting"	3.2	1.3856406460551
"nigga"	3.14285714285714	1.47080430585529
"smoking"	3.14	1.64936351360153
"fraud"	3.12	1.40911319630468
"lies"	3.1	1.28452325786651
"fuckin"	3.08333333333333	1.44096803881588
"tobacco"	3.08	1.50784614599766
"bitch"	3.04	1.44166570327521
"retarded"	3.04	1.39942845476287
"devil"	3	1.56204993518133
"ass"	2.97959183673469	1.37751322699479
"dislike"	2.96	1.26427845034233
"failure"	2.94	1.46164291124748
"hangover"	2.93877551020408	1.1140689031801
"slaves"	2.93877551020408	1.46256921364644
"infection"	2.91836734693878	1.42623715997193
"monsters"	2.86	1.45615933194139
"gore"	2.86	1.53635933296869
"jail"	2.86	1.52328592194637
"monster"	2.85714285714286	1.45686271816937
"burnin"	2.84	1.48808601901906
"screwed"	2.78	1.11874930167576
"hates"	2.76	1.37927517196533
"violations"	2.76	1.27373466624725
"pollution"	2.74	1.54673850407882
"violent"	2.72	1.48377895927931
"suffering"	2.72	1.57530949340122
"unemployment"	2.7	1.3
"mold"	2.7	1.34536240470737
"betray"	2.7	1.48660687473185
"aids"	2.69387755102041	1.6313770523846
"dying"	2.68	1.52892118828931
"damages"	2.68	1.44830935921853
"hurting"	2.66	1.33581435835972
"missing"	2.64	1.35292276202302
"disrespect"	2.63265306122449	1.20701821082622
"shawty"	2.625	1.26861144563653
"fatal"	2.6	1.24899959967968
"offensive"	2.6	1.4
"suck"	2.58	1.20149906367005
"fake"	2.58	1.35779232579949
"depressed"	2.58	1.47091808065575
"fought"	2.56	1.13419575030063
"bleed"	2.54	1.23628475684205
"no"	2.54	1.3886684269472
"savage"	2.54	1.40299679258365
"zit"	2.52	1.48647233408496
"dammit"	2.51020408163265	1.32668758882816
"needles"	2.5	1.25299640861417
"kick"	2.48979591836735	1.29555675494726
"deadly"	2.46	1.44512975196001
"sucks"	2.46	1.22
"ich"	2.46	1.22
"difficult"	2.46	1.34476763792114
"recession"	2.44	1.49879951961562
"resignation"	2.44	1.20266371026983
"mad"	2.44	1.21918005233025
"training"	2.42	1.26633328946214
"dump"	2.40816326530612	1.27644863437648
"sinner"	2.4	1.35646599662505
"bugs"	2.4	1.3856406460551
"guilty"	2.4	1.48323969741913
"anger"	2.38	1.29444969002275
"rob"	2.38	1.49519229532525
"surgery"	2.38	1.54777259311567
"allegations"	2.36	1.16206712370672
"burnt"	2.36	1.4388884598884
"prisoners"	2.34	1.25872951820477
"scary"	2.3265306122449	1.26793669934768
"losers"	2.32	1.25602547744861
"weapons"	2.32	1.50253119767944
"baghdad"	2.30612244897959	1.28100855726328
"racial"	2.3	1.31529464379659
"defeated"	2.3	1.48660687473185
"mess"	2.29166666666667	1.39878419429954
"loss"	2.28571428571429	1.39970842444753
"poverty"	2.28	1.29676520619579
"kickin"	2.28	1.21720992437624
"whack"	2.26530612244898	1.19138934851644
"doo"	2.24	1.30476051442401
"dread"	2.24	1.20929731662648
"freakin"	2.24	1.08738217752546
"govt"	2.24	1.4361058456813
"angry"	2.22448979591837	1.28198357343179
"blast"	2.22	1.52695775973011
"pirate"	2.22	1.22131077126176
"cryin"	2.22	1.41830885211931
"negative"	2.20408163265306	1.3549545038937
"slap"	2.2	1.29614813968157
"whiskey"	2.18	1.24402572320672
"complaints"	2.18	1.32196822957286
"fury"	2.16326530612245	1.37539513840769
"sticky"	2.16	1.27059041394149
"wrong"	2.16	1.22245654319489
"losing"	2.16	1.28623481526508
"acid"	2.14285714285714	1.26168012376112
"earthquake"	2.14	1.52328592194637
"confrontation"	2.12765957446809	1.17811644254529
"criticized"	2.12244897959184	1.31913164172998
"commercial"	2.12	1.10706820024784
"lawyers"	2.12	1.33626344707921
"noise"	2.12	1.3212115651931
"fooled"	2.12	1.2432216214336
"temper"	2.10416666666667	1.21174088493466
"weird"	2.10204081632653	1.23296387485659
"blocked"	2.1	1.34536240470737
"vengeance"	2.1	1.25299640861417
"guilt"	2.1	1.22065556157337
"crooked"	2.1	1.17046999107196
"lazy"	2.1	1.17046999107196
"rowdy"	2.08333333333333	1.32024829314624
"panic"	2.08163265306122	1.29104821664773
"wasting"	2.08163265306122	1.20943121551258
"boss"	2.08163265306122	0.986371099885271
"hurts"	2.08	1.26237870704476
"rebels"	2.08	1.30904545375629
"penalties"	2.08	1.23028451993838
"cemetery"	2.08	1.30904545375629
"mondays"	2.06122448979592	1.39105250513894
"swear"	2.06122448979592	1.15012267784534
"sadness"	2.06	1.173200750085
"diagnosis"	2.06	1.12089250153616
"shyt"	2.06	1.27137720602503
"governments"	2.04081632653061	1.27710104874792
"mccain"	2.04	1.46914941377656
"accused"	2.04	1.26427845034233
"nah"	2.04	1.16550418274668
"crashing"	2.04	1.21589473228565
"omitted"	2.04	1.13066352200821
"naked"	2.02040816326531	1.28555230596111
"age"	2.02040816326531	1.23701081311769
"pirates"	2.02	1.15741090369842
"rags"	2.02	1.20813906484312
"saddened"	2	1.2328828005938
"stripped"	2	1.2328828005938
"tore"	2	1.18321595661992
"doug"	2	1.2328828005938
"pistol"	2	1.26491106406735
"mean"	2	1.26491106406735
"raw"	2	1.03923048454133
"mother-in-law"	2	1.34164078649987
"ripped"	2	1.2328828005938
"demanded"	2	0.989743318610787
"smashed"	1.98	1.2568213874692
"unfortunate"	1.98	1.22458156118733
"isolated"	1.98	1.17456374880208
"nervous"	1.98	1.14
"ooo"	1.98	1.20813906484312
"alien"	1.98	1.10435501538228
"liability"	1.98	0.98974744253269
"comin"	1.97959183673469	0.979166574358788
"hardcore"	1.97959183673469	1.1864850492856
"excuse"	1.96	1.1993331480452
"trapped"	1.96	1.24835892274618
"drinking"	1.96	1.24835892274618
"fiend"	1.96	1.24835892274618
"slick"	1.95918367346939	0.946727633040261
"editorials"	1.94	1.19012604374495
"mortal"	1.94	1.19012604374495
"reference"	1.94	1.20681398732365
"regulators"	1.94	1.04709120901667
"insecure"	1.94	1.13859562619922
"charges"	1.93877551020408	1.03821202791648
"tattoo"	1.9375	1.23163593782145
"tension"	1.92	1.05527247666183
"argue"	1.92	1.14612390255155
"shatter"	1.92	1.12853887837327
"lonesome"	1.92	1.16344316577992
"shaggy"	1.92	1.03614670775909
"priests"	1.92	1.24643491607063
"desperation"	1.91836734693878	1.06592366181229
"graves"	1.9	1.15325625946708
"obsession"	1.9	1.13578166916005
"police"	1.9	1.28452325786651
"election"	1.9	1.37477270848675
"sting"	1.9	1.0816653826392
"laws"	1.89795918367347	1.28165865045776
"legislators"	1.89795918367347	1.12929268018424
"bury"	1.89795918367347	1.31311901568534
"uptight"	1.88	1.14262854856686
"suspended"	1.88	1.27499019604074
"stained"	1.88	1.14262854856686
"deleted"	1.88	1.14262854856686
"unlike"	1.88	1.19398492452794
"opposition"	1.88	1.10706820024784
"period"	1.88	1.17711511756497
"refused"	1.87755102040816	1.09977090492306
"broke"	1.86	1.02
"blizzard"	1.86	1.26506916806948
"torn"	1.86	1.2001666550942
"hungry"	1.86	1.13154761278525
"moan"	1.86	1.13154761278525
"cage"	1.86	1.18338497539896
"conservative"	1.86	1.28078101172683
"boa"	1.86	1.18338497539896
"abnormal"	1.85714285714286	1.16057691494799
"old"	1.85714285714286	1.16057691494799
"mortality"	1.85714285714286	1.08796758655199
"screamed"	1.85714285714286	1.04978131833565
"damn"	1.84	1.00717426496113
"blind"	1.84	1.15516232625549
"misidentified"	1.84	1.10199818511647
"todas"	1.84	1.00717426496113
"gas"	1.84	1.17234807118023
"organs"	1.84	1.13771701226623
"anxious"	1.83673469387755	1.03700783803367
"finals"	1.83673469387755	1.2011378750663
"arafat"	1.83333333333333	1.26381257400859
"issues"	1.82	1.24402572320672
"foot"	1.82	0.993780659904387
"freaky"	1.82	0.993780659904387
"syndrome"	1.82	1.05242576935383
"prosecutor"	1.82	1.27577427470536
"fluid"	1.82	1.03324730824716
"flights"	1.82	1.08977061806602
"ou"	1.82	1.05242576935383
"sexual"	1.82	1.24402572320672
"barney"	1.82	1.33701159306866
"lowest"	1.82	1.21144541767262
"pleaded"	1.82	1.05242576935383
"clergy"	1.82	1.21144541767262
"mit"	1.81632653061224	1.08182516577131
"homeboy"	1.8	1.14891252930761
"aint"	1.8	1.09544511501033
"risk"	1.8	1.24899959967968
"conviction"	1.8	1.18321595661992
"ruins"	1.8	1.0770329614269
"emergency"	1.8	1.14891252930761
"roughly"	1.8	1.113552872566
"bronx"	1.8	1.13137084989848
"emo"	1.8	1.05830052442584
"hoe"	1.8	1.2328828005938
"specimens"	1.79591836734694	1.00974015321249
"affairs"	1.79591836734694	1.06865530298662
"locked"	1.79591836734694	1.24506522797303
"jay-z"	1.79166666666667	1.25761568939888
"blades"	1.78	1.15394973894013
